Order ID,Consumer,Home Office,Corporate,Date of Sale,Order Quantity
CA-2017-104388,0,0,1,2022-12-09,2
CA-2015-113131,1,0,0,2022-12-09,3
CA-2015-148495,1,0,0,2022-12-09,1
CA-2015-143147,1,0,0,2022-12-09,1
CA-2017-152975,0,1,0,2022-12-09,5
CA-2016-107475,0,1,0,2022-12-09,6
CA-2017-116127,1,0,0,2022-12-09,2
CA-2017-132584,0,1,0,2022-12-09,4
CA-2016-160598,0,0,1,2022-12-09,1
CA-2016-108630,1,0,0,2022-12-09,4
US-2017-129203,0,0,1,2022-12-10,5
CA-2017-110940,1,0,0,2022-12-10,3
CA-2014-119172,0,1,0,2022-12-10,2
US-2016-105452,0,1,0,2022-12-10,2
CA-2017-108931,1,0,0,2022-12-10,4
CA-2017-104619,0,0,1,2022-12-10,7
CA-2015-149517,0,1,0,2022-12-10,3
CA-2015-116841,1,0,0,2022-12-10,1
CA-2017-107797,0,0,1,2022-12-10,4
CA-2016-117604,1,0,0,2022-12-10,2
CA-2014-130155,1,0,0,2022-12-10,8
CA-2016-129861,0,0,1,2022-12-10,3
CA-2015-138625,1,0,0,2022-12-10,3
US-2017-122672,0,0,1,2022-12-10,2
CA-2017-117128,1,0,0,2022-12-10,2
CA-2016-130638,1,0,0,2022-12-10,5
CA-2017-144365,1,0,0,2022-12-10,3
CA-2016-110086,1,0,0,2022-12-10,1
CA-2014-128524,0,0,1,2022-12-10,3
CA-2016-140256,0,0,1,2022-12-10,3
CA-2017-160633,0,0,1,2022-12-10,4
CA-2014-115133,0,1,0,2022-12-10,8
CA-2017-137449,1,0,0,2022-12-11,1
CA-2017-103520,0,0,1,2022-12-11,1
CA-2014-139283,1,0,0,2022-12-11,2
CA-2014-118192,1,0,0,2022-12-11,1
CA-2016-168844,1,0,0,2022-12-11,6
CA-2017-154809,1,0,0,2022-12-11,2
CA-2014-151330,1,0,0,2022-12-11,7
CA-2014-124702,0,0,1,2022-12-11,1
US-2017-125808,1,0,0,2022-12-11,4
CA-2015-116638,1,0,0,2022-12-11,3
CA-2014-104563,0,0,1,2022-12-11,1
US-2017-107979,1,0,0,2022-12-11,5
CA-2014-150518,1,0,0,2022-12-11,2
CA-2016-107104,1,0,0,2022-12-11,1
CA-2017-161893,0,1,0,2022-12-11,3
CA-2014-156160,1,0,0,2022-12-11,2
CA-2014-100860,1,0,0,2022-12-11,3
CA-2016-160717,0,1,0,2022-12-11,7
CA-2017-132619,1,0,0,2022-12-11,2
US-2015-120957,0,0,1,2022-12-11,3
CA-2017-157448,1,0,0,2022-12-11,4
CA-2016-126270,1,0,0,2022-12-11,2
CA-2017-145275,1,0,0,2022-12-13,3
CA-2015-133396,0,0,1,2022-12-13,8
US-2017-140312,1,0,0,2022-12-13,3
CA-2016-114867,0,1,0,2022-12-13,2
US-2014-164644,1,0,0,2022-12-13,6
CA-2016-137393,1,0,0,2022-12-13,3
US-2014-120175,0,0,1,2022-12-14,6
CA-2016-144785,0,0,1,2022-12-14,1
CA-2015-130113,0,0,1,2022-12-14,3
CA-2017-122770,1,0,0,2022-12-14,3
CA-2017-118668,0,0,1,2022-12-14,4
CA-2017-116498,1,0,0,2022-12-14,2
US-2017-130603,0,1,0,2022-12-14,6
US-2017-135986,1,0,0,2022-12-14,14
CA-2017-140536,0,1,0,2022-12-14,5
CA-2015-130183,1,0,0,2022-12-14,6
CA-2015-107902,0,0,1,2022-12-14,1
CA-2017-130148,0,1,0,2022-12-14,3
US-2016-151260,0,0,1,2022-12-14,3
CA-2014-144281,0,0,1,2022-12-14,5
CA-2016-122511,0,1,0,2022-12-14,4
CA-2017-154116,1,0,0,2022-12-14,3
CA-2016-105291,1,0,0,2022-12-14,2
CA-2017-147032,0,1,0,2022-12-14,3
CA-2017-125990,1,0,0,2022-12-14,5
CA-2016-161746,1,0,0,2022-12-14,14
CA-2014-114251,1,0,0,2022-12-14,2
CA-2016-116379,1,0,0,2022-12-14,3
US-2016-144477,0,1,0,2022-12-14,6
CA-2016-108210,1,0,0,2022-12-15,3
CA-2017-166835,1,0,0,2022-12-15,4
CA-2016-119641,0,0,1,2022-12-15,7
CA-2016-105781,1,0,0,2022-12-15,3
CA-2014-101364,0,1,0,2022-12-15,3
CA-2015-117898,1,0,0,2022-12-15,2
CA-2017-142293,1,0,0,2022-12-15,5
CA-2017-167395,1,0,0,2022-12-16,2
CA-2014-111962,1,0,0,2022-12-16,2
CA-2017-124261,1,0,0,2022-12-16,2
CA-2014-114321,0,0,1,2022-12-16,5
CA-2014-128062,0,1,0,2022-12-16,4
US-2015-100069,0,1,0,2022-12-16,5
CA-2017-129294,0,0,1,2022-12-16,2
CA-2015-117086,0,0,1,2022-12-16,5
CA-2017-131303,1,0,0,2022-12-16,3
CA-2016-137127,1,0,0,2022-12-16,2
CA-2017-141782,1,0,0,2022-12-16,5
CA-2017-137505,1,0,0,2022-12-16,5
US-2014-140914,1,0,0,2022-12-16,5
CA-2016-158358,0,0,1,2022-12-17,5
CA-2016-113390,1,0,0,2022-12-17,2
US-2016-158680,0,1,0,2022-12-17,2
CA-2017-113705,1,0,0,2022-12-17,2
CA-2016-146913,0,0,1,2022-12-17,5
CA-2017-159135,0,1,0,2022-12-17,3
CA-2014-121762,0,0,1,2022-12-17,4
CA-2014-123855,1,0,0,2022-12-17,3
CA-2017-101959,1,0,0,2022-12-17,2
CA-2017-102659,1,0,0,2022-12-17,4
CA-2017-142328,0,1,0,2022-12-17,2
CA-2016-123533,0,1,0,2022-12-17,3
CA-2016-104983,0,0,1,2022-12-17,1
CA-2016-160234,1,0,0,2022-12-18,1
CA-2014-169019,1,0,0,2022-12-18,9
CA-2016-153178,1,0,0,2022-12-18,2
CA-2015-149748,0,0,1,2022-12-18,5
CA-2015-155635,1,0,0,2022-12-18,13
US-2014-114377,1,0,0,2022-12-18,2
CA-2017-144491,1,0,0,2022-12-18,2
CA-2014-127166,1,0,0,2022-12-18,9
CA-2016-125920,0,0,1,2022-12-18,6
CA-2015-128608,0,0,1,2022-12-18,2
CA-2017-137918,1,0,0,2022-12-18,7
CA-2015-122973,1,0,0,2022-12-18,3
CA-2016-136322,0,1,0,2022-12-18,2
CA-2017-107209,1,0,0,2022-12-18,3
CA-2017-145093,1,0,0,2022-12-18,3
US-2014-139640,1,0,0,2022-12-18,5
CA-2016-117583,1,0,0,2022-12-18,5
CA-2015-162201,0,0,1,2022-12-18,2
US-2014-164406,1,0,0,2022-12-18,3
CA-2017-169999,0,0,1,2022-12-18,2
US-2017-152842,1,0,0,2022-12-19,7
CA-2014-113257,1,0,0,2022-12-19,5
CA-2014-133963,1,0,0,2022-12-19,2
CA-2017-130302,0,0,1,2022-12-19,2
CA-2016-126627,1,0,0,2022-12-19,2
US-2016-125402,1,0,0,2022-12-20,3
CA-2014-163867,1,0,0,2022-12-20,1
CA-2017-169327,0,1,0,2022-12-20,5
CA-2014-142979,0,0,1,2022-12-20,1
CA-2016-158155,0,0,1,2022-12-20,3
CA-2017-138870,1,0,0,2022-12-20,1
CA-2014-120950,1,0,0,2022-12-21,2
CA-2015-164301,0,0,1,2022-12-21,2
CA-2017-113278,0,1,0,2022-12-21,3
US-2015-116981,0,0,1,2022-12-21,6
CA-2014-114195,0,0,1,2022-12-21,3
CA-2017-146269,1,0,0,2022-12-21,7
CA-2016-100587,0,1,0,2022-12-21,2
CA-2016-166653,0,1,0,2022-12-21,1
CA-2015-130855,1,0,0,2022-12-21,5
US-2017-166324,0,1,0,2022-12-21,4
CA-2016-122581,1,0,0,2022-12-21,3
CA-2015-104297,0,1,0,2022-12-22,1
CA-2014-153927,1,0,0,2022-12-22,7
CA-2014-112291,0,0,1,2022-12-22,2
CA-2014-146997,1,0,0,2022-12-22,6
CA-2017-169607,1,0,0,2022-12-22,2
CA-2015-127544,1,0,0,2022-12-22,2
CA-2017-166499,0,0,1,2022-12-22,2
US-2016-115441,0,0,1,2022-12-22,3
CA-2014-115049,1,0,0,2022-12-22,5
CA-2014-156342,1,0,0,2022-12-22,3
CA-2016-112830,1,0,0,2022-12-22,7
US-2014-117380,0,1,0,2022-12-22,1
CA-2017-117646,1,0,0,2022-12-22,5
CA-2014-122609,1,0,0,2022-12-22,1
US-2015-129007,0,0,1,2022-12-22,5
US-2014-157231,0,0,1,2022-12-22,5
CA-2015-132388,0,0,1,2022-12-22,5
CA-2017-160927,1,0,0,2022-12-22,3
CA-2015-105508,1,0,0,2022-12-22,3
CA-2016-149272,0,0,1,2022-12-22,2
CA-2014-111360,0,1,0,2022-12-22,6
US-2017-162124,1,0,0,2022-12-22,5
CA-2015-159534,0,0,1,2022-12-22,1
CA-2016-129630,1,0,0,2022-12-22,2
CA-2015-104948,1,0,0,2022-12-22,5
CA-2014-166555,1,0,0,2022-12-22,4
CA-2016-114405,1,0,0,2022-12-22,7
CA-2017-132955,1,0,0,2022-12-23,4
CA-2016-164889,0,0,1,2022-12-23,2
CA-2016-169824,0,0,1,2022-12-23,3
CA-2017-164028,1,0,0,2022-12-23,8
CA-2014-143371,1,0,0,2022-12-23,7
CA-2015-145415,0,1,0,2022-12-23,4
CA-2014-111157,0,0,1,2022-12-23,4
CA-2017-121559,0,0,1,2022-12-23,3
CA-2015-141593,0,0,1,2022-12-23,2
US-2014-143287,0,1,0,2022-12-23,4
CA-2017-137421,1,0,0,2022-12-23,8
CA-2017-141446,0,1,0,2022-12-23,4
CA-2015-168088,0,1,0,2022-12-23,4
CA-2015-143700,1,0,0,2022-12-23,3
CA-2016-146374,0,0,1,2022-12-23,3
CA-2017-153871,1,0,0,2022-12-24,3
CA-2015-103772,0,1,0,2022-12-24,4
CA-2016-130225,1,0,0,2022-12-24,2
US-2016-103674,0,1,0,2022-12-24,1
US-2015-151435,1,0,0,2022-12-24,4
CA-2017-163566,1,0,0,2022-12-24,3
US-2016-157728,1,0,0,2022-12-24,5
CA-2015-100251,1,0,0,2022-12-24,3
CA-2016-125794,1,0,0,2022-12-24,3
CA-2017-163629,0,0,1,2022-12-24,3
CA-2014-110422,1,0,0,2022-12-24,3
CA-2017-121258,1,0,0,2022-12-24,3
CA-2017-119914,1,0,0,2022-12-24,2
US-2021-103800,1,0,0,2022-12-24,6
US-2021-112326,0,1,0,2022-12-24,6
US-2021-141817,1,0,0,2022-12-24,3
US-2021-167199,0,1,0,2022-12-25,2
US-2021-106054,0,0,1,2022-12-25,5
US-2021-130813,1,0,0,2022-12-25,2
US-2021-105417,1,0,0,2022-12-25,3
US-2021-135405,1,0,0,2022-12-25,2
US-2021-149020,0,0,1,2022-12-25,2
US-2021-130092,1,0,0,2022-12-25,1
US-2021-157147,1,0,0,2022-12-25,3
US-2021-109232,1,0,0,2022-12-25,5
US-2021-118192,1,0,0,2022-12-25,3
US-2021-162775,0,0,1,2022-12-25,1
US-2021-149524,0,0,1,2022-12-25,9
US-2021-103366,1,0,0,2022-12-25,13
US-2021-115791,1,0,0,2022-12-25,2
US-2021-123477,0,0,1,2022-12-25,6
US-2021-146591,1,0,0,2022-12-25,2
US-2021-147627,1,0,0,2022-12-25,3
US-2021-167927,1,0,0,2022-12-25,2
US-2021-148614,1,0,0,2022-12-25,7
US-2021-147774,0,0,1,2022-12-25,7
US-2021-110422,1,0,0,2022-12-25,3
US-2021-146997,1,0,0,2022-12-25,2
US-2021-102645,1,0,0,2022-12-25,2
US-2021-167997,0,0,1,2022-12-26,2
US-2021-155502,0,1,0,2022-12-26,5
US-2021-117163,1,0,0,2022-12-26,3
US-2021-100328,1,0,0,2022-12-26,2
US-2021-134103,1,0,0,2022-12-27,4
US-2021-115161,1,0,0,2022-12-27,2
US-2021-140795,1,0,0,2022-12-28,2
US-2021-123400,1,0,0,2022-12-28,6
US-2021-139857,0,1,0,2022-12-28,2
US-2021-111059,1,0,0,2022-12-28,2
US-2021-104808,0,0,1,2022-12-28,2
US-2021-107181,0,1,0,2022-12-28,3
US-2021-108182,1,0,0,2022-12-28,2
US-2021-131905,0,0,1,2022-12-28,1
US-2021-169390,0,0,1,2022-12-28,7
US-2021-107755,0,0,1,2022-12-28,2
US-2021-125759,0,1,0,2022-12-28,5
US-2021-168368,1,0,0,2022-12-28,5
US-2021-127614,1,0,0,2022-12-28,4
US-2021-110674,1,0,0,2022-12-28,7
US-2021-121762,0,0,1,2022-12-28,1
US-2021-107706,1,0,0,2022-12-28,1
US-2021-165568,0,0,1,2022-12-28,5
US-2021-122567,1,0,0,2022-12-28,4
US-2021-154165,1,0,0,2022-12-28,3
US-2021-165589,1,0,0,2022-12-29,3
US-2021-152905,1,0,0,2022-12-29,8
US-2021-109491,0,0,1,2022-12-29,4
US-2021-164903,0,1,0,2022-12-29,1
US-2021-165540,1,0,0,2022-12-29,8
US-2021-133354,1,0,0,2022-12-29,2
US-2021-103744,0,1,0,2022-12-29,1
US-2021-137680,1,0,0,2022-12-29,1
US-2021-156545,1,0,0,2022-12-29,5
US-2021-113880,0,1,0,2022-12-29,3
US-2021-131009,1,0,0,2022-12-29,2
US-2021-104269,1,0,0,2022-12-29,3
US-2021-168312,1,0,0,2022-12-29,8
US-2021-143707,0,1,0,2022-12-29,2
US-2021-107524,0,1,0,2022-12-29,5
US-2021-111157,0,0,1,2022-12-30,4
US-2021-127978,0,0,1,2022-12-30,2
US-2021-105648,1,0,0,2022-12-30,2
US-2021-130421,1,0,0,2022-12-30,3
US-2021-155852,1,0,0,2022-12-30,2
US-2021-127964,0,1,0,2022-12-30,3
US-2021-117016,1,0,0,2022-12-30,7
US-2021-116239,1,0,0,2022-12-30,3
US-2021-169061,1,0,0,2016-11-08,2
US-2021-104563,0,0,1,2016-11-08,3
US-2021-156587,1,0,0,2016-06-12,2
US-2021-131982,0,1,0,2015-10-11,5
US-2021-140116,1,0,0,2015-10-11,2
US-2021-100279,1,0,0,2014-06-09,7
US-2021-166884,1,0,0,2014-06-09,4
US-2021-114790,0,0,1,2014-06-09,6
US-2021-103338,1,0,0,2014-06-09,3
US-2021-158337,1,0,0,2014-06-09,5
US-2021-125521,0,1,0,2014-06-09,9
US-2021-157623,0,0,1,2014-06-09,4
US-2021-114510,1,0,0,2017-04-15,3
US-2021-100293,0,1,0,2016-12-05,3
US-2021-152618,0,1,0,2015-11-22,5
US-2021-149958,1,0,0,2015-11-22,3
US-2021-157609,0,1,0,2014-11-11,6
US-2021-148838,0,0,1,2014-05-13,2
US-2021-118339,1,0,0,2014-08-27,2
US-2021-164763,0,0,1,2014-08-27,3
US-2021-158442,1,0,0,2014-08-27,4
US-2021-127859,0,0,1,2016-12-09,7
US-2021-111871,0,1,0,2016-12-09,7
US-2021-145317,0,1,0,2017-07-16,2
US-2021-131275,0,1,0,2015-09-25,3
US-2021-103989,0,0,1,2016-01-16,2
US-2021-155544,1,0,0,2016-01-16,3
US-2021-163223,0,0,1,2015-09-17,7
US-2021-140004,1,0,0,2015-09-17,2
US-2021-107405,0,0,1,2015-09-17,3
US-2021-148040,0,0,1,2015-09-17,2
US-2021-129609,1,0,0,2015-09-17,6
US-2021-158057,1,0,0,2015-09-17,6
US-2021-164749,1,0,0,2015-09-17,2
US-2021-120838,1,0,0,2017-10-19,3
US-2021-143637,1,0,0,2016-12-08,7
US-2021-147235,1,0,0,2016-12-08,5
US-2021-148586,1,0,0,2015-12-27,9
US-2021-128237,1,0,0,2015-12-27,3
US-2021-141838,0,0,1,2015-12-27,3
US-2021-100860,1,0,0,2015-12-27,4
US-2021-138436,0,0,1,2017-09-10,4
US-2021-117380,0,1,0,2016-07-17,2
US-2021-137869,1,0,0,2017-09-19,2
US-2021-100881,0,1,0,2016-03-11,2
US-2021-137274,1,0,0,2016-03-11,2
US-2021-131247,1,0,0,2014-10-20,4
US-2021-162089,0,1,0,2016-06-20,3
US-2021-105151,0,0,1,2016-06-20,2
US-2021-169033,1,0,0,2015-04-18,6
US-2021-133424,0,0,1,2015-04-18,6
US-2021-113124,1,0,0,2015-04-18,2
US-2021-130428,1,0,0,2015-04-18,1
US-2021-128055,1,0,0,2016-12-11,7
US-2021-101770,0,0,1,2016-12-11,5
US-2021-104759,1,0,0,2016-06-17,6
US-2021-112403,1,0,0,2016-06-17,5
US-2021-157021,1,0,0,2016-06-17,5
US-2021-138359,0,0,1,2016-06-17,2
US-2021-160276,0,0,1,2016-06-17,2
US-2021-164315,1,0,0,2016-06-17,4
US-2021-157847,1,0,0,2016-06-17,1
US-2021-112291,0,0,1,2015-11-24,2
US-2021-133228,1,0,0,2015-11-24,6
US-2021-128685,0,0,1,2015-11-24,3
US-2021-105172,0,1,0,2015-11-24,4
US-2021-149538,0,0,1,2015-04-30,5
US-2021-102988,0,0,1,2014-12-05,8
US-2021-149104,1,0,0,2014-12-05,4
US-2021-157231,0,0,1,2016-06-04,2
US-2021-113887,0,1,0,2016-09-18,1
US-2021-151001,0,0,1,2017-09-14,3
US-2021-102652,0,0,1,2015-04-26,8
US-2021-169803,0,0,1,2015-04-26,2
US-2021-118486,0,1,0,2015-04-26,1
US-2021-153808,0,0,1,2017-12-09,3
US-2021-136742,0,0,1,2017-12-09,3
US-2021-124023,1,0,0,2017-12-09,3
US-2021-128846,0,0,1,2014-11-26,5
US-2021-165806,0,1,0,2016-06-12,1
US-2021-118997,0,0,1,2016-06-12,3
US-2021-150581,0,1,0,2014-10-12,5
US-2021-121769,1,0,0,2014-10-12,1
US-2021-100363,0,0,1,2015-09-03,7
US-2021-163797,0,1,0,2017-11-13,3
US-2021-121734,1,0,0,2017-05-28,2
US-2021-102715,1,0,0,2017-10-26,1
US-2021-110555,1,0,0,2017-10-26,2
US-2021-138940,0,1,0,2016-04-05,7
US-2021-154599,0,0,1,2016-09-17,3
US-2021-142979,0,0,1,2016-09-17,2
US-2021-158365,1,0,0,2016-09-17,1
US-2021-122336,0,0,1,2015-01-31,2
US-2021-167724,0,1,0,2015-01-31,3
US-2021-120740,0,1,0,2015-01-31,2
US-2021-155208,0,0,1,2017-11-06,1
US-2021-100678,1,0,0,2017-11-09,7
US-2021-110849,1,0,0,2017-06-17,3
US-2021-169460,0,1,0,2016-09-06,6
US-2021-158470,1,0,0,2016-08-29,7
US-2021-101462,1,0,0,2016-08-29,3
US-2021-134572,1,0,0,2016-08-29,3
US-2021-158064,1,0,0,2016-12-01,4
US-2021-136336,0,0,1,2015-11-13,6
US-2021-122070,0,0,1,2015-11-13,3
US-2021-150119,0,1,0,2015-11-13,3
US-2021-112564,0,0,1,2017-11-23,8
US-2021-111857,0,1,0,2017-11-23,1
US-2021-166954,0,1,0,2017-11-23,1
US-2021-157406,0,1,0,2015-10-15,5
US-2021-110100,1,0,0,2017-12-25,2
US-2021-147298,0,0,1,2016-11-03,2
US-2021-116785,0,1,0,2016-11-03,6
US-2021-118976,0,0,1,2014-08-25,14
US-2021-140228,0,0,1,2014-08-25,2
US-2021-132983,0,0,1,2014-08-25,3
US-2021-131387,1,0,0,2014-08-25,6
US-2021-107811,0,0,1,2015-03-02,3
US-2021-142727,1,0,0,2015-04-05,1
US-2021-134061,1,0,0,2016-06-12,3
US-2021-118304,1,0,0,2016-06-12,4
US-2021-160094,1,0,0,2016-06-12,6
US-2021-156006,1,0,0,2016-06-12,9
US-2021-115056,1,0,0,2016-06-12,7
US-2021-124618,1,0,0,2014-12-26,3
US-2021-135755,1,0,0,2014-09-20,6
US-2021-130274,0,1,0,2017-11-05,2
US-2021-155271,1,0,0,2017-11-05,7
US-2021-148194,0,0,1,2016-11-06,2
US-2021-111899,1,0,0,2016-11-06,3
US-2021-117709,1,0,0,2017-02-02,5
US-2021-110219,1,0,0,2017-02-02,2
US-2021-166457,1,0,0,2017-02-02,9
US-2021-111934,0,0,1,2016-10-13,3
US-2021-160738,0,0,1,2016-10-13,1
US-2021-154879,0,1,0,2016-10-13,4
US-2021-121664,0,1,0,2016-10-13,2
US-2021-166086,1,0,0,2016-10-13,3
CA-2021-166086,1,0,0,2016-10-13,6
US-2021-116666,1,0,0,2016-10-13,14
US-2021-158771,0,0,1,2016-09-05,2
US-2021-102071,1,0,0,2017-09-18,3
US-2021-114181,1,0,0,2017-09-18,3
US-2021-103310,1,0,0,2017-09-18,3
US-2021-159709,1,0,0,2017-12-22,3
US-2021-152100,0,0,1,2015-09-07,7
US-2021-103849,1,0,0,2014-10-22,4
US-2021-127523,0,0,1,2016-12-05,11
US-2021-119172,0,1,0,2016-12-05,3
US-2021-139017,1,0,0,2016-12-05,8
US-2021-127159,1,0,0,2016-12-05,5
US-2021-155887,1,0,0,2016-03-13,5
US-2021-113768,0,0,1,2016-03-13,2
US-2021-140165,0,1,0,2015-05-31,7
US-2021-167164,1,0,0,2015-05-31,4
US-2021-114433,1,0,0,2015-05-31,6
US-2021-106810,0,0,1,2015-05-28,3
US-2021-125150,0,0,1,2014-03-01,2
US-2021-163146,1,0,0,2016-11-20,2
US-2021-148761,0,1,0,2016-11-20,7
US-2021-164224,1,0,0,2016-05-11,1
US-2021-133963,1,0,0,2015-12-28,2
US-2021-103373,1,0,0,2016-11-16,5
US-2021-107699,1,0,0,2016-11-07,2
US-2021-130155,1,0,0,2014-09-08,3
US-2021-114188,0,0,1,2014-09-08,8
US-2021-130673,0,0,1,2014-09-08,3
CA-2021-166695,0,1,0,2014-09-08,9
US-2021-127166,1,0,0,2014-09-08,6
US-2021-152443,0,1,0,2014-09-08,5
US-2021-104780,0,1,0,2014-09-08,3
US-2021-117639,0,0,1,2014-08-05,3
CA-2021-152443,0,1,0,2014-08-05,2
US-2021-143840,1,0,0,2014-08-05,7
US-2021-135881,1,0,0,2014-09-14,2
US-2021-105767,1,0,0,2014-09-14,4
US-2021-138513,1,0,0,2017-04-21,4
US-2021-143413,1,0,0,2015-11-21,7
US-2021-130379,1,0,0,2015-11-21,5
US-2021-100391,1,0,0,2015-12-15,1
US-2021-156349,0,0,1,2014-12-05,2
US-2021-158029,1,0,0,2014-12-05,7
US-2021-144029,1,0,0,2014-11-19,4
US-2021-129574,0,1,0,2014-11-19,5
US-2021-124429,0,0,1,2014-11-19,2
US-2021-117058,1,0,0,2016-11-28,2
US-2021-139192,1,0,0,2014-08-26,8
US-2021-108861,1,0,0,2016-07-16,3
US-2021-135993,0,0,1,2016-07-16,3
US-2021-145800,1,0,0,2015-10-12,4
US-2021-103429,0,0,1,2015-10-12,6
US-2021-105872,1,0,0,2015-10-12,8
US-2021-146885,0,0,1,2015-10-12,3
US-2021-140473,0,0,1,2015-10-12,5
US-2021-166051,1,0,0,2015-10-31,7
US-2021-131926,0,1,0,2014-03-21,2
US-2021-165659,1,0,0,2014-03-21,3
US-2021-157070,0,0,1,2017-11-06,3
US-2021-111003,0,1,0,2017-07-06,2
US-2021-104472,0,1,0,2017-07-06,3
US-2021-100895,1,0,0,2017-06-24,3
US-2021-163867,1,0,0,2014-08-03,2
US-2021-135657,1,0,0,2014-08-03,1
US-2021-141299,0,1,0,2017-12-17,2
US-2021-151946,1,0,0,2017-06-03,7
US-2021-147914,0,1,0,2017-12-09,4
US-2021-159520,0,0,1,2017-12-01,4
US-2021-133270,1,0,0,2017-12-01,2
US-2021-169257,1,0,0,2017-12-01,4
US-2021-161305,1,0,0,2017-12-01,9
US-2021-151897,0,1,0,2017-12-01,1
US-2021-106229,1,0,0,2015-02-09,2
US-2021-134971,0,0,1,2015-01-02,2
US-2021-109162,0,0,1,2015-01-02,5
US-2021-141257,1,0,0,2015-01-02,3
US-2021-108147,1,0,0,2015-01-02,9
US-2021-115812,1,0,0,2015-01-02,2
US-2021-160262,0,0,1,2016-10-28,6
US-2021-132612,1,0,0,2016-10-28,3
US-2021-133753,0,1,0,2015-12-24,2
US-2021-133851,1,0,0,2015-12-24,6
US-2021-144281,0,0,1,2015-12-24,4
US-2021-114643,0,0,1,2015-12-24,4
US-2021-140487,0,1,0,2015-12-24,4
US-2021-141215,0,0,1,2015-12-24,2
US-2021-126963,1,0,0,2015-08-09,1
US-2021-136644,1,0,0,2015-08-09,5
US-2021-113929,1,0,0,2015-08-09,1
US-2021-144414,1,0,0,2015-02-28,2
US-2021-156342,1,0,0,2015-02-28,8
US-2021-104402,1,0,0,2014-09-13,7
US-2021-123855,1,0,0,2017-04-07,2
CA-2021-184712,0,1,0,2017-04-07,3
US-2021-166863,1,0,0,2017-04-07,2
US-2021-112949,1,0,0,2017-04-07,3
US-2021-138317,1,0,0,2017-04-07,3
US-2021-117135,1,0,0,2017-11-12,2
US-2021-130624,1,0,0,2016-06-04,5
US-2021-128146,1,0,0,2016-06-04,5
US-2021-141278,1,0,0,2016-06-04,3
US-2021-160780,1,0,0,2016-06-04,2
US-2021-141796,1,0,0,2016-06-04,5
US-2021-154963,1,0,0,2016-06-04,3
US-2021-133389,1,0,0,2016-06-04,2
US-2021-124646,1,0,0,2014-06-01,7
US-2021-142048,1,0,0,2014-06-01,2
US-2021-130358,1,0,0,2014-06-01,6
US-2021-126032,1,0,0,2014-06-01,5
US-2021-159814,1,0,0,2014-06-01,4
US-2021-159338,0,0,1,2016-12-10,2
US-2021-164469,0,0,1,2016-09-11,1
US-2021-104283,1,0,0,2016-09-11,13
US-2021-140858,1,0,0,2016-12-10,6
US-2021-156993,0,0,1,2016-12-10,4
US-2021-165974,1,0,0,2015-11-28,9
US-2021-111773,1,0,0,2015-11-28,2
US-2021-121566,1,0,0,2015-11-28,5
US-2021-109218,0,0,1,2015-11-28,6
US-2021-123064,1,0,0,2017-12-01,3
US-2021-146640,1,0,0,2017-12-01,3
US-2021-116757,0,0,1,2017-12-01,5
US-2021-152254,1,0,0,2017-06-08,2
US-2021-160773,0,0,1,2014-09-19,3
US-2021-153150,0,0,1,2014-09-19,7
US-2021-107594,1,0,0,2016-06-06,4
US-2021-120096,0,0,1,2015-11-10,2
US-2021-138709,1,0,0,2017-06-16,3
US-2021-103317,0,0,1,2016-01-22,6
US-2021-152849,0,0,1,2017-12-09,1
US-2021-107139,0,1,0,2017-12-09,3
US-2021-157784,1,0,0,2017-12-28,4
US-2021-160444,1,0,0,2015-07-30,7
US-2021-147543,0,1,0,2015-07-30,3
US-2021-134278,1,0,0,2015-07-30,3
US-2021-138758,1,0,0,2017-09-16,2
US-2021-150301,1,0,0,2017-09-16,1
US-2021-100090,0,0,1,2017-10-13,2
US-2021-113271,0,1,0,2017-10-13,4
US-2021-114125,0,1,0,2017-10-13,6
US-2021-165379,0,0,1,2017-10-13,3
US-2021-163552,0,0,1,2015-09-26,5
US-2021-133305,1,0,0,2015-09-26,7
US-2021-123225,1,0,0,2015-11-02,5
US-2021-166555,1,0,0,2015-09-26,5
US-2021-131310,1,0,0,2015-09-26,5
US-2021-161508,0,1,0,2015-09-26,6
US-2021-129924,0,0,1,2016-12-18,7
US-2021-124807,1,0,0,2016-12-18,2
US-2021-110184,0,1,0,2016-12-18,5
US-2021-165862,0,0,1,2016-11-20,7
US-2021-164182,1,0,0,2016-11-20,8
US-2021-124464,0,1,0,2016-11-20,2
US-2021-109904,0,0,1,2016-11-20,3
US-2021-103905,0,1,0,2014-12-26,8
US-2021-150532,1,0,0,2014-12-26,3
US-2021-115980,0,0,1,2014-12-26,3
US-2021-123295,0,1,0,2014-12-26,5
US-2021-138198,1,0,0,2014-12-26,3
US-2021-150434,0,0,1,2016-10-28,5
US-2021-168158,0,1,0,2016-10-28,8
US-2021-143903,0,1,0,2016-10-28,3
US-2021-141726,1,0,0,2016-10-28,4
US-2021-127866,0,0,1,2016-10-28,1
US-2021-142965,1,0,0,2017-11-19,3
US-2021-157546,1,0,0,2015-05-04,2
US-2021-116932,0,0,1,2014-12-30,3
US-2021-129189,0,0,1,2014-06-01,3
US-2021-109890,1,0,0,2014-06-01,6
US-2021-117464,1,0,0,2017-04-15,1
US-2021-127691,1,0,0,2016-09-12,4
US-2021-122679,0,1,0,2016-09-12,2
US-2021-164644,1,0,0,2016-09-12,1
